date,open,high,low,close,adjusted_close,volume
2021-11-02,25.3,25.6,25.3,25.6,13.52,4944500
2021-11-01,25.45,25.5,25.25,25.3,13.36,3126200
2021-10-29,25.55,25.55,25.25,25.25,13.34,2942400
2021-10-28,25.4,25.6,25.25,25.55,13.5,4112200
2021-10-27,24.7,25.5,24.6,25.2,13.31,3190200
2021-10-26,24.55,24.7,24.3,24.7,13.05,2018200
2021-10-25,24.9,24.9,24.45,24.5,12.94,2215300
2021-10-22,25.0,25.1,24.55,24.55,12.97,2476900
2021-10-21,25.1,25.3,24.6,24.6,12.99,2785600
2021-10-20,25.4,25.7,25.05,25.05,13.23,2493600
2021-10-19,25.8,25.85,25.3,25.45,13.44,2329900
2021-10-18,25.7,25.85,25.55,25.7,13.58,3820900
2021-10-15,25.95,26.0,25.6,25.65,13.55,2792100
2021-10-14,25.6,26.1,25.4,25.95,13.71,2589000
2021-10-13,25.7,26.1,25.55,25.7,13.58,2856800
2021-10-12,25.65,25.75,25.35,25.55,13.5,1745400
2021-10-11,24.5,25.7,24.5,25.65,13.55,2705000
2021-10-08,24.2,24.35,24.05,24.35,12.86,1393200
2021-10-07,24.4,24.4,24.05,24.1,12.73,1458700
2021-10-06,24.7,24.75,24.2,24.25,12.81,1221300
2021-10-05,24.15,24.6,24.0,24.5,12.94,1150700
2021-10-04,24.7,24.9,24.05,24.1,12.73,1978700
2021-10-01,25.35,25.45,24.8,24.85,13.13,2094800
2021-09-30,25.25,25.5,25.2,25.4,13.42,2452100
2021-09-29,25.5,25.65,25.2,25.4,13.42,2055500
2021-09-28,25.5,25.6,25.25,25.45,13.44,3032800
2021-09-27,25.6,25.95,25.5,25.5,13.47,2164500
2021-09-24,25.45,25.65,25.3,25.5,13.47,1608800
2021-09-23,25.5,25.65,25.2,25.4,13.42,1697000
2021-09-22,25.55,25.55,25.1,25.45,13.44,1509200
2021-09-21,25.65,25.65,25.3,25.55,13.5,1870000
2021-09-20,25.8,26.0,25.7,25.7,13.58,1862600
2021-09-17,25.2,25.45,25.2,25.45,13.44,2214400
2021-09-16,25.0,25.2,24.8,25.1,13.26,1698800
2021-09-15,24.8,25.0,24.7,24.75,13.07,1936900
2021-09-14,25.1,25.45,24.8,24.8,13.1,2116200
2021-09-13,25.95,25.95,25.2,25.2,13.31,2737500
2021-09-10,26.3,26.4,25.9,25.9,13.68,2605000
2021-09-09,26.6,26.75,26.1,26.4,13.95,1965900
2021-09-08,27.0,27.0,26.6,26.75,14.13,2319700
2021-09-07,26.6,26.7,26.35,26.7,14.1,1952300
2021-09-06,25.7,26.6,25.65,26.35,13.92,2910800
2021-09-01,25.9,26.3,25.6,25.65,13.55,3120000
2021-08-31,26.7,26.75,25.95,25.95,13.71,1949100
2021-08-30,26.6,26.75,26.45,26.7,14.1,2054800
2021-08-27,26.7,26.8,25.7,26.5,14.0,2571400
2021-08-26,27.25,27.9,26.85,26.85,14.18,2801300
2021-08-25,34.0,34.0,33.65,33.8,14.28,3519700
2021-08-24,33.6,34.15,33.25,33.7,14.24,2542400
2021-08-23,34.3,34.3,33.4,33.6,14.2,2670700
2021-08-20,35.1,35.7,34.0,34.5,14.58,3131500
2021-08-19,35.6,36.0,35.15,36.0,15.21,2429400
2021-08-18,35.75,35.95,35.5,35.6,15.04,1655200
2021-08-17,35.95,36.5,35.5,35.75,15.11,2284000
2021-08-16,34.75,35.75,34.6,35.75,15.11,3287100
2021-08-13,35.0,35.35,34.25,34.75,14.69,2666100
2021-08-12,35.3,35.5,35.0,35.05,14.81,2057200
2021-08-11,35.6,35.85,35.4,35.45,14.98,2101700
2021-08-10,35.9,36.0,35.3,35.7,15.09,3089700
2021-08-09,34.9,35.5,34.6,35.5,15.0,2588600
2021-08-06,35.5,35.6,34.85,35.0,14.79,2688800
2021-08-05,34.75,35.55,34.6,35.5,15.0,3369900
2021-08-04,35.0,35.3,34.8,35.05,14.81,3243000
2021-08-03,34.2,34.9,34.05,34.9,14.75,3680900
2021-08-02,33.7,34.45,33.4,34.2,14.45,3844500
2021-07-30,33.5,33.9,33.3,33.7,14.24,3336400
2021-07-29,33.3,33.45,33.0,33.4,14.11,2044800
2021-07-28,32.8,33.0,32.55,32.9,13.9,3266600
2021-07-27,32.6,32.9,32.2,32.5,13.73,3511000
2021-07-26,32.35,32.6,31.7,32.5,13.73,1469100
2021-07-23,32.3,33.2,32.25,32.35,13.67,4378800
2021-07-22,32.0,32.6,32.0,32.4,13.69,2413500
2021-07-21,33.3,33.5,32.05,32.2,13.61,2619400
2021-07-20,31.9,33.5,31.3,33.4,14.11,2367200
2021-07-19,32.85,32.85,31.2,31.9,13.48,3417800
2021-07-16,33.8,33.8,33.15,33.45,14.14,2882400
2021-07-15,32.3,33.55,32.3,33.2,14.03,2865600
2021-07-14,33.95,34.0,32.1,32.65,13.8,2836700
2021-07-13,34.1,34.2,32.8,33.95,14.35,2913100
2021-07-12,34.8,35.2,32.55,33.8,14.28,6482700
2021-07-09,35.2,36.1,34.9,35.0,14.79,3486500
2021-07-08,36.4,36.7,35.8,35.95,15.19,3761000
2021-07-07,35.5,36.5,34.6,36.5,15.42,6200500
2021-07-06,37.6,37.9,34.8,35.0,14.79,5968500
2021-07-05,37.8,37.8,36.5,37.4,15.81,5016800
2021-07-02,36.5,37.3,36.5,37.2,15.72,4656100
2021-07-01,35.3,36.45,35.3,36.45,15.4,5516400
2021-06-30,35.9,36.0,35.5,35.5,15.0,3412100
2021-06-29,35.85,36.2,35.5,35.9,15.17,4712300
2021-06-28,35.95,36.1,35.7,36.0,15.21,5338200
2021-06-25,34.45,35.3,34.25,35.3,14.92,4996600
2021-06-24,34.25,34.75,34.05,34.25,14.47,2880700
2021-06-23,34.7,34.7,34.25,34.25,14.47,3058700
2021-06-22,33.8,34.6,33.6,34.35,14.52,4849100
2021-06-21,33.95,34.05,33.5,33.65,14.22,2916200
2021-06-18,34.1,34.55,33.8,34.25,14.47,3838700
2021-06-17,32.7,33.85,32.7,33.6,14.2,4396000
2021-06-16,34.2,34.75,33.1,33.8,14.28,3846900
2021-06-15,34.1,35.6,34.0,34.75,14.69,5603100
2021-06-14,34.5,34.6,34.0,34.1,14.41,4570000
2021-06-11,32.8,34.75,32.7,34.45,14.56,6158200
2021-06-10,33.3,34.0,32.5,32.7,13.82,4044400
2021-06-09,32.3,33.85,31.0,33.4,14.11,5641300
2021-06-08,34.65,34.65,32.3,32.3,13.65,6496800
2021-06-07,35.7,35.9,34.0,34.65,14.64,6948800
2021-06-04,35.9,36.0,35.0,35.45,14.98,9321600
2021-06-03,34.55,36.2,34.3,35.8,15.13,8524500
2021-06-02,34.0,34.4,33.5,34.0,14.37,4972900
2021-06-01,34.0,35.0,34.0,34.3,14.5,5188000
2021-05-31,33.0,33.9,32.4,33.8,14.28,10124400
2021-05-28,32.2,33.0,31.9,32.85,13.88,6061000
2021-05-27,33.0,33.4,31.9,32.0,13.52,6586700
2021-05-26,32.8,33.05,32.4,32.8,13.86,4418200
2021-05-25,31.5,32.5,31.5,32.5,13.73,5954400
2021-05-24,31.9,32.1,31.6,31.75,13.42,5478200
2021-05-21,32.0,32.6,31.7,31.9,13.48,5745200
2021-05-20,31.45,32.3,31.0,32.0,13.52,9768400
2021-05-19,30.6,31.55,30.55,31.45,13.29,7076700
2021-05-18,31.15,31.2,30.5,30.6,12.93,7207100
2021-05-17,31.45,31.9,30.8,31.15,13.16,8422100
2021-05-14,30.8,31.5,30.5,31.2,13.18,7556800
2021-05-13,30.2,31.05,30.1,30.3,12.8,9057200
2021-05-12,29.8,30.3,29.5,30.2,12.76,9313400
2021-05-11,30.8,31.0,30.0,30.0,12.68,5377400
2021-05-10,29.8,31.25,29.8,30.8,13.02,9105400
2021-05-07,28.4,30.5,28.4,30.0,12.68,15743900
2021-05-06,29.3,29.45,28.6,28.8,12.17,5442700
2021-05-05,27.3,29.1,27.3,29.05,12.28,17394400
2021-05-04,26.65,27.3,26.6,27.2,11.49,4476200
2021-04-29,26.85,27.45,26.85,27.25,11.52,4836700
2021-04-28,26.8,26.95,26.7,26.85,11.35,2933300
2021-04-27,26.5,26.95,26.0,26.8,11.33,3175700
2021-04-26,26.9,27.1,26.1,26.5,11.2,3955800
2021-04-23,26.3,26.95,26.0,26.9,11.37,4256300
2021-04-22,27.2,27.2,26.3,26.3,11.11,4280300
2021-04-20,27.55,27.6,27.05,27.2,11.49,3470400
2021-04-19,27.3,27.3,26.65,27.3,11.54,3695000
2021-04-16,27.2,27.4,26.5,26.65,11.26,4639500
2021-04-15,27.9,27.9,27.35,27.35,11.56,4656800
2021-04-14,27.65,27.9,27.35,27.9,11.79,2954300
2021-04-13,28.3,28.3,27.5,27.65,11.68,5844900
2021-04-12,28.1,28.1,27.0,27.9,11.79,9500100
2021-04-09,28.15,28.15,27.9,28.0,11.83,3890400
2021-04-08,28.0,28.2,27.9,28.05,11.85,5669400
2021-04-07,27.65,27.8,27.4,27.75,11.73,4333600
2021-04-06,27.65,27.8,27.2,27.6,11.66,5343500
2021-04-05,28.3,28.3,27.55,27.65,11.68,5898700
2021-04-02,27.05,27.4,27.0,27.25,11.52,6221100
